,aEIR,PfPR_2to10
0,0.0,0.0
1,0.0,0.0
2,0.4212587928632,0.04270527859238
3,0.0,0.0
4,0.0,0.0
5,0.6642139819451,0.09032827539826
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.6863632753957,0.04400949900414
14,0.0,0.0
15,0.0,0.0
16,3.446669698926,0.2450130514647
17,2.471505937516,0.1410751738602
18,0.0,0.0
19,5.787022259086,0.3371728135268
20,4.578075227328,0.3121137206428
21,6.788758846931,0.3918609453016
22,3.200901779521,0.2050128982779
23,1.447935292032,0.1505169696737
24,4.760725954548,0.2653946849335
25,1.07342874445,0.06046708530304
26,3.168551611365,0.1981117824773
27,0.0,0.0
28,3.698902361793,0.2174822864275
29,6.203440857586,0.283230613559
30,0.0,0.0
31,10.29471211974,0.4531108699584
32,8.961643914692,0.4316194473592
33,17.36243893392,0.6043910176142
34,2.687790698605,0.1443931121378
35,15.41411339678,0.5667661463116
36,11.079985369,0.4522554424369
37,8.664101129398,0.4333407030732
38,12.77584765665,0.5513516108897
39,9.378806009889,0.4036430308103
40,21.16841253266,0.5809028855104
41,1.842609723215,0.1722433124393
42,13.1150642056,0.4993081180812
43,8.973966125399,0.4328445747801
44,8.377175000496,0.4282711917179
45,15.85160779208,0.566435882996
46,10.71107260603,0.4710879468133
47,32.47514045611,0.6977737460785
48,74.80344220996,0.7330938292477
49,22.88470908627,0.6473384690124
50,64.84134963155,0.7404707131481
51,58.55920176208,0.7301688542751
52,84.4180431515,0.740830399061
53,25.1693411842,0.6570797236154
54,66.70610363781,0.7202754797072
55,46.80080996454,0.7054846523735
56,30.82141314074,0.6849813675362
57,75.40215793252,0.7412885975505
58,50.51321929693,0.7053385717587
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.9432675736025,0.07305559223557
76,0.6282296405407,0.05806611804767
77,3.1878978858,0.168875128999
78,3.010351244826,0.1980000751851
79,0.9164453659905,0.07744459810436
80,7.096756071784,0.3692061970931
81,4.875425788108,0.2818724019519
82,0.0,0.0
83,6.63206846267,0.3722548946624
84,3.022237605881,0.2035377358491
85,4.980093073566,0.2658500068055
86,1.039724567905,0.06744341581893
87,0.671884259209,0.06640419024853
88,3.834286159603,0.2415586345232
89,1.220046071743,0.04351326623971
90,6.335473927669,0.3257041665274
91,2.131039530737,0.1832036998108
92,12.14092034101,0.4928056300735
93,9.45665312279,0.4460651289009
94,2.196105192881,0.169382698817
95,12.14756954089,0.5420659594244
96,19.08264051192,0.6226874391431
97,13.41285149939,0.5217505634861
98,8.975048595108,0.4581702454549
99,1.94534433732,0.143764564384
100,20.69293918461,0.6114649681529
101,15.27377570793,0.5741255961844
102,21.76694572344,0.6226118600612
103,10.21852011885,0.4661715296198
104,7.809220362455,0.4036782164272
105,19.32132185996,0.6008159841379
106,15.3064787928,0.5669390787519
107,14.62514475733,0.534222737819
108,61.36536839604,0.7208786332372
109,32.96616251394,0.6949722882027
110,84.86487606168,0.7460505797003
111,22.12764532864,0.6143099068586
112,61.22783236206,0.7159056597444
113,32.67312295735,0.6604513374575
114,48.40739952773,0.7125246159905
115,27.17426715419,0.6537233213896
116,41.26237175614,0.7009834808098
117,31.45004023984,0.6665105386417
118,56.41796743125,0.7238250983141
119,51.93165572733,0.7304273951118
120,0.0,0.0
121,0.0,0.0
122,0.0,0.0
123,0.0,0.0
124,0.0,0.0
125,0.0,0.0
126,0.0,0.0
127,0.0,0.0
128,0.0,0.0
129,0.0,0.0
130,0.0,0.0
131,0.0,0.0
132,0.0,0.0
133,0.0,0.0
134,0.0,0.0
135,0.0,0.0
136,0.0,0.0
137,3.313740432262,0.1946586573586
138,2.639848501072,0.1792156714442
139,0.0,0.0
140,8.346171754412,0.463863819796
141,3.619639495853,0.2397300337458
142,0.5862845728989,0.03527682508574
143,5.00770375412,0.289045659416
144,1.558751155622,0.1097476267655
145,2.836052087601,0.1980601982749
146,1.068181707175,0.08464066682479
147,5.552916060202,0.3578726571487
148,0.260311295744,0.01443963613883
149,3.305855230428,0.1915059557572
150,0.0,0.0
151,1.372297822614,0.1050604229607
152,5.955755983479,0.3218660515431
153,2.019358121441,0.1658228329971
154,17.65454460122,0.5823931683271
155,16.50286065042,0.5568119934651
156,10.09583303053,0.4792995993471
157,2.305124111823,0.2262380342202
158,2.466807898716,0.1720174933044
159,18.15731818043,0.6122407065106
160,13.88904644176,0.5319131161236
161,18.02580343559,0.6033937302272
162,9.544327340089,0.4553212851406
163,2.408342212089,0.1310466880162
164,15.16910091974,0.5976928882021
165,10.54829517938,0.5116603393507
166,6.477325068787,0.341883663687
167,23.8597157374,0.6784393999572
168,21.10998278856,0.5894536578362
169,36.6187293008,0.6962974123319
170,80.53463073075,0.7470964112044
171,25.4767687507,0.6714868938151
172,61.12126252055,0.7413939730079
173,24.944676999,0.6232977431111
174,35.68898770213,0.7084082635203
175,47.77499178052,0.7360645264335
176,69.03475654125,0.7377193303784
177,39.93732742965,0.673332900461
178,47.7914359048,0.730001215116
179,70.64910076559,0.7250152408047
180,29.23081473634,0.6896216444726
181,49.26931283623,0.7124845389618
182,65.81684932113,0.729574129272
183,35.88440632075,0.6967013134588
184,72.90893186629,0.7387209541435
185,30.86611320451,0.6664399183706
186,0.0,0.0
187,0.0,0.0
188,0.0,0.0
189,0.0,0.0
190,0.3775511379354,0.03832116788321
191,0.0,0.0
192,0.0,0.0
193,0.0,0.0
194,0.0,0.0
195,0.0,0.0
196,0.0,0.0
197,0.0,0.0
198,0.7786744105397,0.05466793040417
199,0.0,0.0
200,2.455012812512,0.1820017306028
201,4.589634028263,0.2745049766117
202,0.2507841736078,0.03790844752296
203,7.474663119763,0.4205644579183
204,4.056526823901,0.2320398940315
205,2.768940102891,0.1651239669421
206,5.757219806779,0.3694716085154
207,2.308390813763,0.1098918387414
208,3.378271469497,0.2098834424397
209,0.7410024863202,0.06047141319818
210,1.182362294174,0.08531939996629
211,2.839646308683,0.1892677185627
212,0.5127867622068,0.02938631820758
213,5.626352626365,0.3465796612655
214,1.627658004174,0.1093840509751
215,3.043466033065,0.2059045575555
216,4.042834008113,0.2546050265713
217,7.715933580883,0.4040950285309
218,2.213320780313,0.1048236690404
219,12.57324618846,0.5231621785436
220,7.543109305203,0.3757815490621
221,17.59309923463,0.5804390002663
222,1.424151526066,0.0563807597497
223,8.076192495413,0.4190324387197
224,2.223059320357,0.1088192516197
225,14.02271654271,0.5515999703022
226,9.701750828885,0.4467032967033
227,23.23416340351,0.6111384272462
228,2.839064859319,0.2296345131649
229,19.93835648149,0.5989343666747
230,9.614095521159,0.418027638191
231,14.39816500619,0.5253133401492
232,7.540327414172,0.3698529668564
233,22.49018905684,0.6219012014083
234,34.37834533304,0.70242453828
235,76.8561296016,0.7383014843512
236,26.48248593882,0.6519342872284
237,88.9110763818,0.7550456380232
238,25.08409310877,0.6690368936376
239,62.46434117109,0.7263389905224
240,35.91082600504,0.7009225555416
241,40.24302154779,0.6811043468145
242,44.80464931577,0.7387625792024
243,48.77567542344,0.7327471959143
244,61.62170241028,0.706213447078
245,27.19833357632,0.6469522893203
246,42.69056808949,0.6980335558362
247,52.80328368396,0.7389527369267
248,30.64706562459,0.6648811270913
249,72.53334264457,0.730062533776
